product_id,product_name,niche_term,product_category,channel_name,discount_bracket,total_orders,units_sold,total_revenue,avg_unit_price
16071,"Gorra Camionera Barcelona FCB - Negra Completa","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",2,"2.000","109.98","54.9900000000"
16071,"Gorra Camionera Barcelona FCB - Negra Completa","Barcelona","Adult","Other Channels","Deep Discount (>30%)",2,"2.000","99.98","49.9900000000"
16071,"Gorra Camionera Barcelona FCB - Negra Completa","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",5,"5.000","239.95","47.9900000000"
16072,"Gorra Camionera Barcelona FCB - Blanca Completa","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",2,"3.000","179.97","59.9900000000"
16072,"Gorra Camionera Barcelona FCB - Blanca Completa","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
16072,"Gorra Camionera Barcelona FCB - Blanca Completa","Barcelona","Adult","Other Channels","Deep Discount (>30%)",4,"7.000","359.94","51.4200000000"
16072,"Gorra Camionera Barcelona FCB - Blanca Completa","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",2,"2.000","109.98","54.9900000000"
16075,"Gorra Camionera Barcelona FCB - Negra con Blanco","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",2,"2.000","99.98","49.9900000000"
16075,"Gorra Camionera Barcelona FCB - Negra con Blanco","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
16076,,"Oriente Petrolero","Adult","Manual Admin","0-10% Discount",5,"28.000","3039.76","108.5628571429"
16076,,"Oriente Petrolero","Adult","Online Web","0-10% Discount",7,"32.000","3599.68","112.4900000000"
16076,,"Oriente Petrolero","Adult","Point of Sale","0-10% Discount",1,"8.000","799.92","99.9900000000"
16076,,"Oriente Petrolero","Poleras","Manual Admin","0-10% Discount",5,"28.000","3039.76","108.5628571429"
16076,,"Oriente Petrolero","Poleras","Online Web","0-10% Discount",7,"32.000","3599.68","112.4900000000"
16076,,"Oriente Petrolero","Poleras","Point of Sale","0-10% Discount",1,"8.000","799.92","99.9900000000"
16077,"Gorra Camionera Barcelona Círculo - Negra con Blanco","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
16081,"Gorra Camionera Barcelona Circulo - Negra Completa","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"1.000","39.99","39.9900000000"
16081,"Gorra Camionera Barcelona Circulo - Negra Completa","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",4,"4.000","239.96","59.9900000000"
16082,"Gorra Camionera Madrid - Blanca Completa","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",2,"3.000","159.97","53.3233333333"
16082,"Gorra Camionera Madrid - Blanca Completa","Real Madrid","Adult","Online Web","Deep Discount (>30%)",2,"3.000","179.97","59.9900000000"
16082,"Gorra Camionera Madrid - Blanca Completa","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",6,"8.000","469.92","58.7400000000"
16083,"Gorra Camionera Madrid - Negra Completa","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
16083,"Gorra Camionera Madrid - Negra Completa","Real Madrid","Adult","Online Web","Deep Discount (>30%)",2,"4.000","239.96","59.9900000000"
16083,"Gorra Camionera Madrid - Negra Completa","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
16083,"Gorra Camionera Madrid - Negra Completa","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",5,"7.000","409.93","58.5614285714"
16084,"Gorra Camionera Madrid - Negra con Blanco","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",2,"5.000","299.95","59.9900000000"
16089,"Gorra Camionera Real Madrid RMCF- Blanca Completa","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",2,"3.000","179.97","59.9900000000"
16089,"Gorra Camionera Real Madrid RMCF- Blanca Completa","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
16089,"Gorra Camionera Real Madrid RMCF- Blanca Completa","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",3,"4.000","209.96","52.4900000000"
16089,"Gorra Camionera Real Madrid RMCF- Blanca Completa","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",4,"4.000","209.96","52.4900000000"
16090,"Gorra Camionera Real Madrid RMCF - Negra con Blanco","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
16091,"Gorra Camionera Real Madrid RMCF - Negra Completa","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",6,"8.000","459.92","57.4900000000"
16091,"Gorra Camionera Real Madrid RMCF - Negra Completa","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
16091,"Gorra Camionera Real Madrid RMCF - Negra Completa","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",2,"2.000","109.98","54.9900000000"
16091,"Gorra Camionera Real Madrid RMCF - Negra Completa","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",7,"10.000","549.90","54.9900000000"
16095,"Gorra Camionera Juventus Centro - Negra Completa","Juventus","Adult","Manual Admin","Deep Discount (>30%)",3,"3.000","169.97","56.6566666667"
16095,"Gorra Camionera Juventus Centro - Negra Completa","Juventus","Adult","Online Web","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
16095,"Gorra Camionera Juventus Centro - Negra Completa","Juventus","Adult","Point of Sale","Deep Discount (>30%)",6,"7.000","389.93","55.7042857143"
16096,"Gorra Camionera Juventus Centro - Blanca Completa","Juventus","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
16097,"Gorra Camionera Juventus Centro - Negra con Blanco","Juventus","Adult","Online Web","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
16101,"Gorra Camionera Juventus Lateral - Negra Completa","Juventus","Adult","Manual Admin","Deep Discount (>30%)",6,"10.000","531.92","52.6162500000"
16101,"Gorra Camionera Juventus Lateral - Negra Completa","Juventus","Adult","Online Web","Deep Discount (>30%)",6,"8.000","429.92","53.7400000000"
16101,"Gorra Camionera Juventus Lateral - Negra Completa","Juventus","Adult","Other Channels","Deep Discount (>30%)",4,"6.000","349.94","58.3233333333"
16101,"Gorra Camionera Juventus Lateral - Negra Completa","Juventus","Adult","Point of Sale","Deep Discount (>30%)",22,"24.000","1319.76","54.9900000000"
16102,"Gorra Camionera Juventus Lateral - Blanca Completa","Juventus","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
16102,"Gorra Camionera Juventus Lateral - Blanca Completa","Juventus","Adult","Online Web","Deep Discount (>30%)",2,"3.000","169.97","56.6566666667"
16102,"Gorra Camionera Juventus Lateral - Blanca Completa","Juventus","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
16103,"Gorra Camionera Juventus Lateral - Negra con Blanco","Juventus","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
16103,"Gorra Camionera Juventus Lateral - Negra con Blanco","Juventus","Adult","Other Channels","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
16103,"Gorra Camionera Juventus Lateral - Negra con Blanco","Juventus","Adult","Point of Sale","Deep Discount (>30%)",10,"11.000","629.89","57.2627272727"
16117,"Polera US Open NYC","Tenis","Adultos","Manual Admin","20-30% Discount",1,"1.000","159.99","159.9900000000"
16213,,"Oriente Petrolero","Women","Manual Admin","10-20% Discount",4,"36.000","2339.82","64.9950000000"
16213,,"Oriente Petrolero","Women","Online Web","10-20% Discount",19,"189.000","14848.65","76.3089473684"
16278,,"Oriente Petrolero","Adultos","Manual Admin","10-20% Discount",1,"10.000","999.90","99.9900000000"
16278,,"Oriente Petrolero","Adultos","Online Web","10-20% Discount",26,"270.000","22997.70","85.1766666667"
16278,,"Oriente Petrolero","Adultos","Point of Sale","10-20% Discount",1,"20.000","1999.80","99.9900000000"
16278,,"Oriente Petrolero","Women","Manual Admin","10-20% Discount",1,"10.000","999.90","99.9900000000"
16278,,"Oriente Petrolero","Women","Online Web","10-20% Discount",26,"270.000","22997.70","85.1766666667"
16278,,"Oriente Petrolero","Women","Point of Sale","10-20% Discount",1,"20.000","1999.80","99.9900000000"
16283,"Polera US Open NYC - Mujer","Tenis","Women","Online Web","20-30% Discount",1,"1.000","143.99","143.9900000000"
16283,"Polera US Open NYC - Mujer","Tenis","Women","Other Channels","20-30% Discount",1,"1.000","159.99","159.9900000000"
16331,"Manga Larga US Open NYC","Tenis","Adultos","Other Channels","20-30% Discount",1,"1.000","195.00","195.0000000000"
16333,,"Oriente Petrolero","Women","Manual Admin","10-20% Discount",8,"40.000","0.00","0.0000000000"
16333,,"Oriente Petrolero","Women","Online Web","10-20% Discount",3,"15.000","899.90","59.9933333333"
16572,"Polera Barcelona Urbana","Barcelona","Adult","Manual Admin","20-30% Discount",1,"1.000","119.99","119.9900000000"
16625,"Polera FCB 1899","Barcelona","Adult","Manual Admin","20-30% Discount",1,"2.000","250.00","125.0000000000"
16625,"Polera FCB 1899","Barcelona","Adult","Online Web","20-30% Discount",1,"2.000","270.00","135.0000000000"
16660,"Polera Real Madrid Vikingos","Real Madrid","Adult","Manual Admin","20-30% Discount",1,"1.000","149.99","149.9900000000"
16661,"Polera Heisenberg","Breaking Bad Universe","Adult","Manual Admin","20-30% Discount",1,"2.000","259.98","129.9900000000"
16661,"Polera Heisenberg","Breaking Bad Universe","Adult","Online Web","20-30% Discount",1,"8.000","1039.92","129.9900000000"
16695,"Polera Hala Madrid","Real Madrid","Adult","Manual Admin","20-30% Discount",1,"1.000","115.00","115.0000000000"
16730,"Polera Juventus Football Club","Juventus","Adult","Manual Admin","20-30% Discount",2,"4.000","519.96","129.9900000000"
16730,"Polera Juventus Football Club","Juventus","Adult","Online Web","20-30% Discount",1,"2.000","279.98","139.9900000000"
16731,"Polera Vecchia Signora","Juventus","Adult","Manual Admin","20-30% Discount",3,"18.000","2039.82","113.3233333333"
16731,"Polera Vecchia Signora","Juventus","Adult","Manual Admin","Full Price",3,"3.000","339.97","113.3233333333"
16731,"Polera Vecchia Signora","Juventus","Adult","Online Web","20-30% Discount",3,"24.000","2759.76","114.9900000000"
16731,"Polera Vecchia Signora","Juventus","Adult","Online Web","Full Price",3,"4.000","459.96","114.9900000000"
16731,"Polera Vecchia Signora","Juventus","Adult","Other Channels","20-30% Discount",2,"12.000","1319.88","109.9900000000"
16731,"Polera Vecchia Signora","Juventus","Adult","Other Channels","Full Price",2,"2.000","219.98","109.9900000000"
16731,"Polera Vecchia Signora","Juventus","Adult","Point of Sale","20-30% Discount",1,"6.000","839.94","139.9900000000"
16731,"Polera Vecchia Signora","Juventus","Adult","Point of Sale","Full Price",1,"1.000","139.99","139.9900000000"
16746,"Polera Walter White","Breaking Bad Universe","Uncategorized","Manual Admin","20-30% Discount",3,"21.000","2729.79","129.9900000000"
16746,"Polera Walter White","Breaking Bad Universe","Uncategorized","Online Web","20-30% Discount",4,"33.000","4289.67","129.9900000000"
16755,"Polera Say My Name","Breaking Bad Universe","Adult","Online Web","20-30% Discount",1,"1.000","137.00","137.0000000000"
16764,"Polera Better Call Saul","Better Call Saul","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","279.98","139.9900000000"
16764,"Polera Better Call Saul","Better Call Saul","Adult","Online Web","Deep Discount (>30%)",1,"2.000","279.98","139.9900000000"
16773,"Polera World's 2nd Best Lawyer","Better Call Saul","Adult","Manual Admin","20-30% Discount",1,"1.000","129.99","129.9900000000"
16794,"Polera Los Pollos Hermanos","Better Call Saul","Adult","Manual Admin","20-30% Discount",3,"12.000","1439.88","119.9900000000"
16794,"Polera Los Pollos Hermanos","Better Call Saul","Adult","Online Web","20-30% Discount",2,"12.000","1439.88","119.9900000000"
16801,"Polera Barcelona Urbana - Negra","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"4.000","399.96","99.9900000000"
16801,"Polera Barcelona Urbana - Negra","Barcelona","Adult","Online Web","Deep Discount (>30%)",2,"12.000","1359.88","113.3233333333"
16801,"Polera Barcelona Urbana - Negra","Barcelona","Adult","Other Channels","Deep Discount (>30%)",3,"12.000","1183.88","98.6566666667"
16801,"Polera Barcelona Urbana - Negra","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",3,"16.000","1979.88","123.7425000000"
16801,"Polera Barcelona Urbana - Negra","Tenis","Popsockets","Manual Admin","Deep Discount (>30%)",1,"4.000","399.96","99.9900000000"
16801,"Polera Barcelona Urbana - Negra","Tenis","Popsockets","Online Web","Deep Discount (>30%)",2,"12.000","1359.88","113.3233333333"
16801,"Polera Barcelona Urbana - Negra","Tenis","Popsockets","Other Channels","Deep Discount (>30%)",3,"12.000","1183.88","98.6566666667"
16801,"Polera Barcelona Urbana - Negra","Tenis","Popsockets","Point of Sale","Deep Discount (>30%)",3,"16.000","1979.88","123.7425000000"
16808,"Polera Barcelona Urbana - Azul","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"2.000","199.98","99.9900000000"
16808,"Polera Barcelona Urbana - Azul","Barcelona","Adult","Other Channels","Deep Discount (>30%)",1,"2.000","199.98","99.9900000000"
16808,"Polera Barcelona Urbana - Azul","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",2,"4.000","600.00","150.0000000000"
16811,"Polera Walter White - Mujer","Breaking Bad Universe","Uncategorized","Manual Admin","20-30% Discount",1,"1.000","129.99","129.9900000000"
16815,"Polera Barcelona Urbana - Roja","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","99.99","99.9900000000"
16815,"Polera Barcelona Urbana - Roja","Barcelona","Adult","Other Channels","Deep Discount (>30%)",3,"6.000","599.94","99.9900000000"
16815,"Polera Barcelona Urbana - Roja","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","123.25","123.2500000000"
16822,"Polera FCB 1899 - Negra","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",2,"15.000","2025.00","135.0000000000"
16822,"Polera FCB 1899 - Negra","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"5.000","625.00","125.0000000000"
16822,"Polera FCB 1899 - Negra","Barcelona","Adult","Other Channels","Deep Discount (>30%)",3,"20.000","2100.00","105.0000000000"
16822,"Polera FCB 1899 - Negra","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",9,"55.000","6599.95","119.9990909091"
16828,"Polera Better Call Saul - Mujer","Better Call Saul","Women","Online Web","Deep Discount (>30%)",1,"1.000","139.99","139.9900000000"
16829,"Polera FCB 1899 - Azul","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"2.000","219.98","109.9900000000"
16829,"Polera FCB 1899 - Azul","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"2.000","219.98","109.9900000000"
16836,"Polera FCB 1899 - Roja","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",2,"8.000","1059.96","132.4950000000"
16836,"Polera FCB 1899 - Roja","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"4.000","519.96","129.9900000000"
16836,"Polera FCB 1899 - Roja","Barcelona","Adult","Other Channels","Deep Discount (>30%)",1,"4.000","540.00","135.0000000000"
16836,"Polera FCB 1899 - Roja","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",2,"4.000","520.00","130.0000000000"
16836,"Polera FCB 1899 - Roja","Better Call Saul","Women","Manual Admin","Deep Discount (>30%)",2,"8.000","1059.96","132.4950000000"
16836,"Polera FCB 1899 - Roja","Better Call Saul","Women","Online Web","Deep Discount (>30%)",1,"4.000","519.96","129.9900000000"
16836,"Polera FCB 1899 - Roja","Better Call Saul","Women","Other Channels","Deep Discount (>30%)",1,"4.000","540.00","135.0000000000"
16836,"Polera FCB 1899 - Roja","Better Call Saul","Women","Point of Sale","Deep Discount (>30%)",2,"4.000","520.00","130.0000000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Barcelona","Adult","Manual Admin","20-30% Discount",2,"4.000","529.98","132.4950000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Barcelona","Adult","Online Web","20-30% Discount",1,"2.000","259.98","129.9900000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Barcelona","Adult","Other Channels","20-30% Discount",1,"2.000","270.00","135.0000000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Barcelona","Adult","Point of Sale","20-30% Discount",2,"2.000","260.00","130.0000000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Better Call Saul","Women","Manual Admin","20-30% Discount",2,"4.000","529.98","132.4950000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Better Call Saul","Women","Online Web","20-30% Discount",1,"2.000","259.98","129.9900000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Better Call Saul","Women","Other Channels","20-30% Discount",1,"2.000","270.00","135.0000000000"
16836,"Polera World's 2nd Best Lawyer - Mujer","Better Call Saul","Women","Point of Sale","20-30% Discount",2,"2.000","260.00","130.0000000000"
16843,"Polera Real Madrid Vikingos - Blanca","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"4.000","399.96","99.9900000000"
16843,"Polera Real Madrid Vikingos - Blanca","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",4,"16.000","2187.88","136.7425000000"
16857,"Polera Real Madrid Vikingos - Azul Marino","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",4,"8.000","1059.92","132.4900000000"
16864,"Polera Hala Madrid - Blanca","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","279.98","139.9900000000"
16864,"Polera Hala Madrid - Blanca","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"2.000","259.98","129.9900000000"
16864,"Polera Hala Madrid - Blanca","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",1,"2.000","279.98","139.9900000000"
16871,"Polera Hala Madrid - Negra","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"4.000","559.96","139.9900000000"
